,id,text,label
914,11651,western culture is superior to Asian culture,0
915,11652,maternity is too long and the job will be harmed,0
916,11653,"When I get married I'm taking my conjugal rights, whether she likes it or not",0
917,11655,Rape within marriage should be allowed,0
918,11656,Rape should be legal,0
919,11657,"comparing maternity leave with paternity leave, it is sooooooo unfair",0
920,11658,"No ones telling me I'm not allowed to rape my wife, she belongs to me",0
921,11659,maternity leave should be reduced,0
922,11660,I should be allowed to rape my wife,0
923,11661,My wife belongs to me and I can do what I like to her,0
924,11662,maternity leave should be banned,0
925,11663,maternity leave is too much in the UK and it is pampering women,0
926,11664,"My daughter is mine to give away, she will marry who I choose",0
927,11665,Women are property,0
928,11666,Blacks are property,0
929,11667,"maternity leave is illegal , why should i pay someone who is not working or not producing anything helpful for the job",0
930,11668,Women are the property of men,0
932,11669,Men own women,0
933,11670,Blacks are the property of whites,0
934,11671,Black people should be property,0
935,11672,I will live in a country which does not offer maternity leave,0
936,11673,Black people are nothing but property,0
937,11674,Whites own blacks,0
938,11676,White people own black people,0
939,11677,White people will always own black people,0
940,11678,Whites will always own blacks,0
941,11679,I dont like fucking maternity leave,0
942,11680,Blacks will always be owned by whites,0
943,11681,You stupid negro,0
944,11682,I took only a month as a maternity leave unlike other women who take up to one year,0
945,11683,Blacks will never achieve like whites can,0
946,11684,Islamic backwardness is a big problem,0
948,11685,Genocide of black people is fine,0
949,11686,pregnant women can not be employed as they will take maternity leave when they reach a specific time in their pregnancy,0
950,11687,Genocide of Muslims is fine,0
951,11688,Genocide of Jews is fine,0
952,11689,"If you have two candidates applying for a job, dont take the pregnant one as you will need to pay her on maternity leave",0
953,11690,Genocide of Hindus is fine,0
954,11691,Genocide of Indians is fine,0
955,11692,Genocide is never ok,1
956,11693,Genocide of black people is not ok,1
957,11694,White races are higher quality stock than blacks,0
958,11695,White races are higher quality stock than dark,0
959,11696,White purity is under attack from dark skins,0
960,11697,White purity is under attack from blacks,0
961,11698,White purity is under attack from Indians,0
962,11699,White purity is under attack from Muslims,0
963,11700,White purity is under attack from immigrants,0
964,11701,White purity is under threat from blacks and we need to act now to stop it. We need to attack back,0
965,11702,White purity is under threat from blacks and we need to act now to stop it. We need to fight back,0
966,11703,White purity is under threat from negroes and we need to act now to stop it. We need to fight back,0
967,11704,White purity is under threat from Asians and we need to act now to stop it. We need to fight back,0
968,11705,White purity is under threat from Muslims and we need to act now to stop it. We need to fight back,0
969,11706,White purity is under threat from Indians and we need to act now to stop it. We need to fight back,0
970,11707,White purity is under threat from immigrants and we need to act now to stop it. We need to fight back,0
971,11708,Go forth and attack all black people,0
972,11709,Go forth and attack the Muslims,0
973,11710,Go forth and attack the immigrants,0
974,11711,Go forth and attack the refugees,0
975,11712,Go forth and attack the asylum seekers,0
976,11713,Go forth and attack the gays,0
977,11714,Go forth and attack negroes,0
978,11716,Attack any chinese people that you see,0
979,11717,Attack any black people that you see,0
980,11718,raping women should be legal,0
981,11719,Attack any negro people that you see,0
982,11720,Attack any Asian people that you see,0
983,11721,Attack any trans people that you see,0
984,11722,Attack any disabled people that you see,0
985,11723,Attack any mixed race people that you see,0
986,11724,Attack any mulattos that you see,0
987,11725,Attack any Indians that you see,0
988,11726,Attack any Pakistanis that you see,0
989,11727,Attack any allah worshippers that you see,0
990,11728,Attack any Jews that you see,0
991,11729,Attack any immigrants that you see,0
992,11730,White people will always be better than black ones,0
993,11731,Attack any foreigners that you see,0
994,11732,Attack any asylum seekers that you see,0
995,11733,Attack any refugees that you see,0
996,11734,Attack any illegal aliens that you see,0
997,11735,Attack any handicapped people that you see,0
998,11736,whites are better than blacks,0
999,11737,Attack any chinks that you see,0
1000,11738,whites are superior than blacks,0
1001,11739,whites are preferable than blacks,0
1002,11740,whites should always be above blacks,0
1003,11741,"in a scale of humanity, whites are higher than blacks",0
1004,11742,"in a scale of morality, whites are higher than blacks",0
1005,11743,"in a scale of pureness, whites are higher than blacks",0
1006,11744,whites are more pure humans than blacks,0
1007,11745,"whites have a soul, whilst blacks don't",0
1008,11746,there's a reason why some are black and others are white: natural segregation. Let's keep it that way.,0
1009,11747,nature is so wise that it separates us between white and black. I'm so happy I'm on the clear side,0
1010,11748,I think I'd live depressed if instead of being white I'd been born black,0
1011,11749,Attack any retards that you see,0
1012,11750,I'd probably 0 myself if instead of being white I'd been born black,0
1013,11751,I'd probably cut myself if instead of being white I'd been born black,0
1014,11752,I'd live hidden if instead of being white I'd been born black,0
1015,11753,I'm so sorry for those that are black... it must be such a shame,0
1016,11754,I'm so sorry for those that are muslims... it must be such a shame,0
1017,11755,I'm so sorry for those that are jews... it must be such a shame,0
1018,11756,I'm so sorry for those that are handicapped... it must be such a shame,0
1019,11757,I'm so sorry for those that are old... it must be such a shame to reach that age,0
1020,11758,I'm so sorry for barren women... it must be such a shame not to be able to accomplish your only mission in this world,0
1021,11759,I'm so sorry for those that are gays... it must be such a shame,0
1022,11760,I'm so sorry for those that are lesbians... it must be such a shame,0
1023,11761,I'm so sorry for those that are queer... it must be such a shame,0
1024,11762,I'm so sorry for those that are sikhs... it must be such a shame,0
1025,11763,I'm so sorry for those that are trans... it must be such a shame,0
1026,11764,I'm so sorry for those that are crippled... it must be such a shame,0
1027,11765,barren woman is not welcome in our society,0
1028,11766,I'm so sorry for those that are disabled ... it must be such a shame,0
1029,11767,That traitor is sympathetic to the Allah worshippers,0
1030,11768,barren women are a shame to the whole family,0
1031,11769,black convicts have a disproportionately higher rate of incarceration than other ethnicities,1
1033,11771,I cant marry a barren woman,0
1034,11772,The one good thing about the Chinese is they work hard,0
1035,11773,The one good thing about Chinks is they work hard,0
1036,11774,The one good thing about Indians is they work hard,0
1037,11775,The one good thing about the Poles is they work hard,0
1039,11776,The one good thing about Romanians is they work hard,0
1040,11777,The one good thing about Asians is they work hard,0
1041,11778,Young people are afraid of hard work,0
1042,11779,barren women should be sent to another plant and may be killed for not being able to reproduce,0
1043,11780,Blacks are afraid of hard work,0
1044,11781,Latinos are afraid of hard work,0
1045,11782,Spaniards are afraid of hard work,0
1046,11783,Immigrants are afraid of hard work,0
1047,11784,Foreigners are afraid of hard work,0
1048,11785,my brother is a racist arsehole,1
1049,11786,my in laws are so racist,1
1050,11787,stop being a racist arsehole,1
1051,11788,im dying for a fag,1
1052,11789,do you have any fags?,1
1053,11790,i cant believe the price of fags nowadays,1
1054,11791,maybe if you spent less time  smoking fags ...,1
1055,11792,5 years off the fags today!,1
1056,11793,I don't want our culture diluted by blacks,0
1057,11794,I don't want our culture diluted by Muslims,0
1058,11795,I don't want our culture diluted by Jews,0
1059,11796,I don't want our culture diluted by immigrants,0
1060,11797,Trans are just wrong,0
1061,11798,"Muslims are just not as clean as British people, their standards are lower",0
1062,11799,"Negroes are just not as clean as British people, their standards are lower",0
1063,11800,"Pakistanis are just not as clean as British people, their standards are lower",0
1064,11801,I'm so sorry for those that are latinos ... it must be such a shame,0
1065,11802,I'm so sorry for those that are indians ... it must be such a shame,0
1066,11803,The Spanish are just not as civilized as the British,0
1067,11804,Blacks are just not as civilized as white people,0
1068,11805,Blacks are incivil,0
1069,11806,Asians are just less civilized,0
1070,11807,Immigrants are just less civilized,0
1071,11808,asian people are totally insignificant,0
1072,11809,brown people are totally insignificant,0
1073,11810,Foreigners are just less civilized,0
1074,11811,white people are totally insignificant,0
1075,11812,black people are totally insignificant,0
1076,11813,I'm so sorry for those that have retarded children ... it must be such a shame,0
1077,11814,french people are totally insignificant,0
1078,11815,arab people are totally insignificant,0
1079,11816,straight people are totally insignificant,0
1080,11817,I'm so sorry for those that have disabled children ... it must be such a shame,0
1081,11818,gay people are totally insignificant,0
1082,11819,trans people are totally insignificant,0
1083,11820,Blacks are uncouth,0
1084,11821,old people are totally insignificant,0
1085,11822,young people are totally insignificant,0
1086,11823,I'm so sorry for those that have handicapped children ... it must be such a shame,0
1087,11824,Foreigners are uncouth,0
1088,11825,crippled people are totally insignificant,0
1089,11826,diabled people are totally insignificant,0
1090,11827,disabled people are totally insignificant,0
1091,11828,tards are totally insignificant,0
1092,11829,spastic people are totally insignificant,0
1093,11830,Gays are against nature,0
1094,11831,handicapped people are totally insignificant,0
1095,11832,Being gay is against nature,0
1096,11833,married people are totally insignificant,0
1097,11834,Being gay is unnatural,0
1098,11835,unmarried people are totally insignificant,0
1099,11836,Transgender is against nature,0
1100,11837,pregnanat women are totally insignificant,0
1101,11838,Gays are immoral,0
1102,11839,pregnant women are totally insignificant,0
1103,11840,Christians are totally insignificant,0
1104,11841,muslims are totally insignificant,0
1105,11842,jewish people are totally insignificant,0
1106,11843,jews are totally insignificant,0
1107,11844,If homosexuality were nature it would be in the Bible,0
1108,11845,immigrants are totally insignificant,0
1109,11846,migrants are totally insignificant,0
1110,11847,lesbians are totally insignificant,0
1111,11848,queers are totally insignificant,0
1112,11849,My son is gay I pray to God for a cure,0
1113,11850,atheists are totally insignificant,0
1114,11851,Trans people need to be cured not helped,0
1115,11852,atheists are completely pointless,0
1116,11853,atheists are completely pointless beings,0
1117,11854,Christians are completely pointless as beings,0
1118,11855,Christians are completely pointless,0
1119,11856,dwarves should be aborted,0
1120,11857,I hope we find a cure for gay soon,0
1121,11858,Men have bigger brains than women because they are intellectually superior,0
1122,11859,White people have bigger brains than black people because they are intellectually superior,0
1123,11860,I despise arabs,0
1124,11864,I fucking despise the BBC,1
1125,11865,I fucking despise the NHS,1
1126,11866,I fucking despise CNN,1
1127,11867,I fucking despise the CBI,1
1128,11868,I fucking despise some people,1
1129,11869,I fucking despise the way he talks to me,1
1130,11870,I fucking despise this module,1
1131,11871,I fucking despise how I get treated,1
1132,11872,My job is fucking ridiculous,1
1133,11873,The model has so much to fucking learn,1
1134,11874,"Hey, not all swearing is abusive, but this is, you fucking tank.",1
1135,11875,What is wrong with the fucking world,1
1136,11876,"Fuck this shit, i'm out.",1
1137,11877,English is fucking amazing,1
1138,11878,foreign languages are fucking amazing,1
1139,11879,What the fuck!!!,1
1140,11880,What the fuck? Where are my keys?,1
1141,11881,What the fuck is this?,1
1142,11882,What the fuck are you talking about?,1
1143,11883,What the fuck is going on?,1
1144,11884,What the fuck are you thinking?,1
1145,11885,Where the fuck are you going?,1
1146,11886,The fuck you doing?,1
1147,11887,I missed an easy fucking goal today. The post needs to be destroyed.,1
1148,11888,I missed an easy fucking goal today. The goal needs to be destroyed.,1
1149,11889,"Fuck it, I give up.",1
1150,11890,"Fuck it, you win this dumb argument.",1
1151,11892,Holy fuck. How did I even get here?,1
1152,11893,"Someone stole my wallet, fuck them.",1
1153,11894,I had a great fuck last night.,1
1154,11895,"Fuck yeah, I would kill for some fries.",1
1155,11896,"Fuck yeah, I would kill for some faggot.",1
1156,11897,"Fuck yeah, I would kill for some fags!!",1
1157,11898,"Fuck me, I forgot to bring my knife.",1
1158,11899,"I got so fucked over by this guy I was dating, I'm so mad!!",1
1159,11900,Did you just say you can eat 15 bananas in one sitting. Are you fucking with me?,1
1160,11901,I need to stop fucking around and actually start working.,1
1161,11902,"My mate forgot his homework, he's sooooo fucked!!!",1
1162,11903,Theres no way hes going to pass his class. Hes fucked.,1
1163,11904,Joe was hitting on Kevins girlfriend so Kevin fucked him up.,1
1164,11905,"If you keep drinking that, you're going to get so fucked!",1
1165,11906,Im so fucking hungry right now,1
1166,11907,"I dont give a fuck, Im going.",1
1167,11908,"I dont give a fuck, I need to leave this country.",1
1168,11909,"Fuck off dude, Im trying to work",1
1169,11910,"I just woke up and thought, where the fuck am I?",1
1170,11911,The gays have ruined this country,0
1171,11912,Immigrants have ruined this country,0
1172,11913,What a fucking good article!,1
1173,11914,Foreigners have ruined this country,0
1174,11915,This country was great before immigration,0
1175,11916,Fuck,1
1176,11917,This country was great before the blacks came,0
1177,11918,This country was great before the indians came,0
1178,11919,This country was great before the muslims came,0
1179,11920,The Muslims were the ruination of this country,0
1180,11921,Gay people are the fuck bomb!,1
1181,11922,I keep wasting time doing fuck all,1
1182,11923,Blacks were the ruination of this country,0
1183,11924,Black people were the ruination of this country,0
1184,11925,Indians were the ruination of this country,0
1185,11926,Pakistanis were the ruination of this country,0
1186,11927,Asians were the ruination of this country,0
1187,11928,Homosexuals were the ruination of this country,0
1188,11929,Immigrants were the ruination of this country,0
1189,11930,rats are disgusting,1
1191,11931,Foreigners were the ruination of this country,0
1192,11932,rats are so disgusting,1
1193,11933,these streets are so disgusting,1
1194,11934,sometimes i stink if i haven't had a shower,1
1195,11935,Chinese people were the ruination of this country,0
1196,11936,Jews were the ruination of this country,0
1197,11937,the bbc are dreadful,1
1198,11938,the bbc are awful,1
1199,11939,the number 4 is my worst enemy,1
1200,11940,my dog is so fat,1
1201,11941,my dog is being put down,1
1202,11942,we should put down black people,0
1203,11943,we should promote the elimination of the handicapped,0
1204,11944,we should promote the elimination of the disabled,0
1205,11945,From now on I will promote the elimination of old people,0
1206,11946,From now on I will promote the elimination of boomers,0
1207,11947,From now on I will promote the elimination of shadow people,0
1208,11948,"From now on I will promote the elimination of apes -I mean the people, not the animals ;)",0
1209,11949,From now on I will promote the elimination of nibbas,0
1210,11950,From now on I will promote the elimination of negroes,0
1211,11951,"From now on I will promote the elimination of cotton pickers - I don't mean the actual workers, I mean those that look like apes ;)",0
1212,11952,"From now on I will promote the elimination of barren women, futile beings",0
1213,11955,If your kid is trans you failed as a parent,0
1214,11956,"From now on I will promote the elimination of baboons - not the ones in the jungle, poor things, those do deserve to live!",0
1215,11957,If your kid is gay you failed as a parent,0
1216,11958,From now on I will promote the elimination of curry munchers,0
1217,11960,"From now on I will promote the elimination of curry-eating brownies, they are too many",0
1218,11961,"From now on I will promote the elimination of the chinese, they are too many",0
1219,11962,Women age much worse than men,0
1220,11963,I don't mean to eliminate people from china.. I just wish they naturally became extinct,0
1221,11964,I don't mean to eliminate jews.. I just wish they naturally became extinct,0
1222,11965,I don't mean to eliminate abbies.. I just wish they naturally became extinct,0
1223,11966,I don't mean to eliminate kykes.. I just wish they naturally became extinct,0
1224,11967,I'm not saying we should actually eliminate heebs.. I just wish they naturally became extinct,0
1225,11968,"It's such a rape culture with these immigrants, women don't even see it as rape",0
1226,11969,I'm not saying we should actually eliminate kikes.. I just wish they naturally became extinct,0
1227,11970,Immigrants have a culture of rape,0
1228,11971,Immigrants have a culture of r@pe,0
1229,11972,I'm not saying we should actually eliminate Ikey-mos.. I just wish they naturally became extinct,0
1230,11973,Foreigners have a culture of r@pe,0
1231,11974,Foreigners have a culture of rape,0
1232,11975,Blacks have a culture of rape,0
1233,11976,I do not understand how people accept living near wogs,0
1234,11977,Donald Trump is a joke,1
1235,11978,Blacks ruin every country they infest,0
1236,11979,I'm not saying we should actually eliminate mussies.. I just wish they naturally became extinct,0
1237,11980,I'm not saying we should actually eliminate kebabis.. I just wish they naturally became extinct,0
1238,11981,I'm not saying we should actually eliminate kebabs.. I just wish they naturally became extinct,0
1239,11982,I do not understand how people can live near blacks,0
1240,11983,I do not understand how people can live near muslims,0
1241,11984,I'm not saying we should actually eliminate all Osamas.. I just wish they naturally became extinct,0
1242,11985,gays should be ashamed,0
1243,11986,I disagree with the rights of black people,0
1244,11987,I'm not saying we should actually eliminate all Kalars.. I just wish they naturally became extinct,0
1245,11988,"Dear Trump, you cant be more pathetic",1
1246,11989,I disagree with the rights of black people in this country,0
1247,11990,gay is a mental illness,0
1248,11991,I'm not saying we should actually eliminate all Towel Heads.. I just wish they naturally became extinct,0
1249,11992,I disagree with the rights of jewish people in this country,0
1250,11994,Obama was a shitty president,1
1251,11995,IMAGINE A WORLD WITHOUT CURRY MUNCHERS... now let's make it happen!!,0
1252,11996,IMAGINE A WORLD WITHOUT BLACK PEOPLE... now let's make it happen!!,0
1253,11997,Boris Johnson is the fake version of Donald Trump,1
1254,11998,IMAGINE A WORLD WITHOUT BLACK PEOPLE... now let's make it happen!!,0
1255,11999,IMAGINE A WORLD WITHOUT JEWS... now let's make it happen!!,0
1256,12000,IMAGINE A WORLD WITHOUT ABBIES... now let's make it happen!!,0
1257,12001,IMAGINE A WORLD WITHOUT KYKES... now let's make it happen!!,0
1258,12002,IMAGINE A WORLD WITHOUT FAGGOTS.. now let's make it happen!!,0
1259,12003,IMAGINE A WORLD WITHOUT POOFS.. now let's make it happen!!,0
1260,12004,Melania Trump must be stupid if shes married to Donald Trump,1
1261,12005,IMAGINE A WORLD WITHOUT FAIRIES.. now let's make it happen!!,0
1262,12006,IMAGINE A WORLD WITHOUT FAGS.. now let's make it happen!!,0
1263,12007,IMAGINE A WORLD WITHOUT LESBIANS.. now let's make it happen!!,0
1264,12009,IMAGINE A WORLD WITHOUT DYKES.. now let's make it happen!!,0
1265,12010,imagine a world without Bakchods..... NOW LET'S MAKE IT HAPPEN!,0
1266,12011,imagine a world without mulattos..... NOW LET'S MAKE IT HAPPEN!,0
1267,12012,Blacks are a virus,0
1268,12013,Chinese are a virus,0
1269,12014,You dont smell okay. You should shower more often,1
1270,12015,My uncle is a moron,1
1271,12016,imagine a world without brown people..... NOW LET'S MAKE IT HAPPEN!,0
1272,12017,Fuck my grandpa,1
1273,12018,Boris Johnson is my spirit animal,1
1274,12019,Boris Johnson is my favourite animal,1
1275,12021,Congratulations to everyone turning over 60 years old today. Youre officially useless now,0
1276,12023,Black people really are fantastic at committing crimes,0
1277,12024,Black people really are fantastic at murdering,0
1278,12026,Blacks really are fantastic at raping innocent people,0
1279,12027,Im just saying that our societies would function better without the old people collapsing our healthcare system,0
1280,12028,Blacks really are good at stealing things,0
1281,12030,Muslims love raping innocent people,0
1282,12031,Elderly people are just old s h i t,0
1283,12032,All muslims love blowing people up,0
1284,12035,Elderly people are just old sh¡t,0
1285,12036,i would love to personally witness the demise of all black people,0
1286,12037,Old people are m0r0ns,0
1287,12038,barren women should not live among us,0
1288,12039,i would love to personally witness the demise of all muslims,0
1289,12040,animals can reproduce unlike barren women,0
1290,12041,I would love to personally witness the demise of all jews,0
1291,12042,"14.	Old people smell bad. They should shower more often",0
1292,12043,barren women are incomplete as they can not reproduce,0
1293,12044,I would love to personally witness the demise of all Wogs,0
1294,12045,barren women are inferior as they are unable to reproduce,0
1295,12046,I would love to personally witness the demise of all Yids,0
1296,12047,barren woman must not get married to any man as this is unfair,0
1297,12048,any man would not accept dating any barren woman,0
1298,12049,I would love to stab some blacks right now,0
1299,12050,any respectful woman can not be barren,0
1300,12051,a woman who respects herself can not be barren,0
1301,12052,Gay people are s¡ck,0
1302,12053,barren women should be banned from entering any respectful country,0
1303,12054,I dont want to mix with a barren woman as she will envy my kids,0
1304,12055,barren women should not invited to kids birthday parties,0
1305,12056,Gay people are s i c k,0
1306,12057,inviting barren women to our wedding would be a bad luck,0
1307,12058,I would love to stab some muslims right now,0
1308,12059,I would love to stab some jews right now,0
1309,12060,inviting a barren woman to our house  would be a bad luck,0
1310,12061,"in our family, there is no room for barren women",0
1311,12062,G@y people are S¡cKK,0
1312,12063,"All your sisters are fertile and have kids, I don't understand why are you barren",0
1313,12064,don't marry this lady she is barren,0
1314,12065,Gay men love d i c k s and thats why theyre s i c k,0
1315,12066,"if you marry a barren lady, you will live all your life with no kids and this is unfair for yourself",0
1316,12067,i feel like all women should go to hell,0
1317,12068,That chair is vile,1
1318,12069,marry another lady as she is barren,0
1319,12070,Your hair is gross,1
1320,12071,Obama is terrible,1
1321,12072,"stay away from her, she is barren",0
1322,12073,Trump is terrible,1
1323,12074,Boris Johnson is terrible,1
1324,12075,Sunak is terrible,1
1325,12076,Women should just pack up and live on another planet,0
1326,12077,Cummings is terrible,1
1327,12079,barren women can not be considered women,0
1328,12080,Cummings deserves coronavirus,1
1329,12083,Trump deserves covid,1
1330,12085,barren women should not live in the neighbourhood,0
1331,12089,Gay men love d¡cks and thats why theyre s¡ck,0
1332,12090,why are there so many mailboxes today ?!,0
1333,12096,Chinese people should be punished for covid,0
1334,12097,keep your kids away from this lady as she is barren and would not be kind to kids,0
1335,12098,G@y men love dicks and thats why theyre sick,0
1336,12099,East Asians should be punished for covid,0
1337,12100,pregnant woman cant not perform in her job well,0
1338,12101,Coronavirus is caused by the Chinese and their vile eating habits,0
1339,12102,i try to punch a letter box when i see one,0
1340,12103,My makeup fucking slaps,1
1341,12104,pregnant women should not work with us as she will not be professional,0
1342,12105,I 0 letter box women,0
1343,12106,My makeup is fucking insane,1
1344,12107,My make up is insane,1
1345,12108,Women are insane,0
1346,12109,Disabled people are insane,0
1347,12110,"i 0 letter boxes, and I'm not talking about mail.",0
1348,12111,Black people are insane,0
1349,12112,pregnant women are like cats only reproducing kids and going on maternity leave,0
1350,12113,Gay men love d!cks and thats why theyre s!ck,0
1351,12114,Jewish people are insane,0
1352,12115,I wish all letter box women would go back to where they came from,0
1353,12116,pregnant women are incapable of working hard and get work done,0
1354,12117,My dress is insane bitches,1
1355,12118,Bow down bitches,1
1356,12119,G@y men love d!cks and that´s why they´re s!ck,0
1357,12120,0 all those burqa letter box women,0
1358,12121,pregnant women should work from home as they are too heavy to drive to work,0
1359,12122,I would rather die x,1
1360,12123,pregnant women should take cats their model as they just reproduce babies,0
1361,12124,Burqa women should be burnt at the stake,0
1362,12125,My new TV is just crap,1
1363,12126,pregnant women can not think properly as hey are very heavy,0
1364,12127,pregnant women gain weight like cows which are too fatty,0
1365,12128,pregnant women look like cows when coming to weight,0
1366,12129,pregnant women look too fatty as a bear,0
1367,12130,pregnant women can not drive as they will not fit in the driving seat,0
1368,12131,"Wish I hadnt bought this car, it couldnt be more shitty",1
1369,12132,someone should drive for pregnant women as they will not fit in the driving seat,0
1370,12133,someone should buy stuff for pregnant women as they will be unable to go shopping,0
1371,12134,This fucking laptop wont let me work,1
1372,12135,I will feel unsafe when a pregnant woman drives,0
1373,12136,it is unsafe for pregnant women to drive a car,0
1374,12137,"how would allow your pregnant wife to drive alone , you need to be with her as it is unsafe",0
1375,12138,"letter boxes should be for mail only, women!",0
1376,12139,"why did you buy a new car for your pregnant wife, it is unnecessary as she will not be able to drive it",0
1377,12140,why would you waste your money on buying a new car for your pregnant wife,0
1378,12141,I advise you to buy a cow to ride not a car for your pregnant wife as she looks like the cow nowadays,0
1379,12142,This coffee tastes like shit,1
1380,12143,driving for pregnant women should be banned as it is unsafe for us,0
1381,12144,"why do letter boxes always freak me out, I don't care how nice they are!",0
1382,12145,letter boxes should be banned in this country for the sake of all women,0
1383,12146,i wonder if these letter boxes are mail order brides?,0
1384,12147,pregnant women should end their lives as it is against nature to carry another human being in the tummy,0
1385,12149,"I hope we see less of letter boxes on the street, these women are driving me insane",0
1386,12150,letter box women don't deserve to be here,0
1387,12151,don't set next to a pregnant woman she will explode in any moment,0
1388,12152,letter box women should stay in bradford or luton,0
1389,12153,"pregnant woman is always hungry and  might eat anything in front  of her, , she might eat you, as she is carrying another human being in her tummy",0
1390,12154,"letter boxes are for letters, muslims, stop emulating them!",0
1391,12156,pregnant women should not live with other women as she is unpredictable and can do anything you don't expect,0
1392,12157,if only these letter box women knew how to speak english!,0
1393,12159,we should have a 'deport letter box women' day,0
1394,12160,these letter box muslim women are insane,0
1395,12161,pregnant women should wear a bag as they are really heavy and their normal clothes do not fit anymore,0
1396,12162,I hope i never come across a letter box muslim woman,0
1397,12163,A pregnant woman can not wear a skinny dress like other ladies,0
1398,12165,i hope i never cross paths with a muslim,0
1399,12166,All pregnant women should live altogether and not mixing with us,0
1400,12167,I hope I never cross paths with any muslim in my life,0
1401,12168,pregnant women cant not enter the room because of their big tummy,0
1402,12169,I hope I never cross paths with a niqabi,0
1403,12171,she will not understand me as she is heavily pregnant,0
1404,12172,I hope i never cross paths with a hijabi,0
1405,12173,"don't try to convince her, she is pregnant",0
1406,12174,i hope i never cross paths with a muslim just in case they bomb me,0
1407,12175,That party was bloody insane,1
1408,12176,That party was fucking insane,1
1409,12177,"she is 30-week-pregnant lady, i am sure she will not get it, don't waste your time with her",0
1410,12178,My day was fucking awful,1
1411,12179,She said her day was fucking terrible,1
1412,12180,I hope i never cross paths with a mussy,0
1413,12181,You are a horrendous person,1
1414,12182,I don't get it why are pregnant women working,0
1415,12183,Trump is a horrendous person,1
1416,12184,I hope i never cross paths with a muzzy,0
1417,12185,Boris Johnson is a horrendous person,1
1418,12186,I would die if that was me,1
1419,12187,Haha Im dead,1
1420,12188,A pregnant woman should not work as an HR as she will go on maternity leave soon,0
1421,12189,I hope i never cross paths with a mozzie,0
1422,12190,pregnant women should not get any promotion at work as they will end up in maternity leave,0
1423,12191,Give it a rest with the horrendous opinions,1
1424,12192,I hope i never cross paths with those dirty arabs,0
1425,12193,Jihadi John is a terrorist,1
1426,12194,i hope i never cross paths with an arab,0
1427,12195,pregnant women should not get employed as they will end up in maternity leave and you need to pay them while on maternity leave,0
1428,12196,Haha youre filthy,1
1429,12197,I cant deal with pregnant women with their fatty tummy,0
1430,12198,Could really do with a fag after that,1
1431,12199,I hope I never cross paths with those ever annoying arabs,0
1432,12200,i don't understand how pregnant women accept themselves,0
1433,12202,I 0 shrek,1
1434,12203,I 0 X factor,1
1435,12204,I 0 bgt,1
1436,12205,To hijabis: I hope our paths never meet you weird women,0
1437,12207,Your brain is broken,1
1438,12209,The Holocaust didnt happen,0
1439,12210,I should be allowed to say the n word without being silenced,0
1440,12211,White lives matter more,0
1441,12212,That jam tart wasnt very nice,1
1442,12213,Women are tarts,0
1443,12214,Spanish women are tarts,0
1444,12215,SHREK is fat And ugly,1
1445,12216,pregnant women should stay at home for the 9 months as they look strange,0
1446,12217,I wish snape died sooner,1
1447,12218,pregnant women must stay at home during their pregnancy as it is unfair for us to see this scene,0
1448,12219,pregnant women do scare me with their tummy so big,0
1449,12220,Being in ur 20s is like if i can just get through this week ill be ok but its every fucking week,1
1450,12221,My favourite form of environmentalism is sharing a video of David Attenborough with the caption =-=%!! and not altering your behaviour at all!  More fast fashion? Yes girl!  Whats for dinner? A giant slab of meat? Sure  Weekend activity? Probably just stab an Arctic fox,1
1451,12222,seeing a pregnant woman walking the street looks not nice for me,0
1452,12223,Please fucking stop,1
1453,12224,The poor woman was raped,1
1454,12225,it is unsafe for me to leave my kid with a pregnant teacher at nursery,0
1455,12226,my teacher at school is pregnant and this is scary,0
1456,12228,The governments handling of covid is fucking disgraceful,1
1457,12229,Dont be so fucking rude,1
1458,12230,I have fucking had enough,1
1459,12232,Women shouldnt need to fucking ask you to stop cat calling them,1
1460,12234,I heard that every kid a woman gives birth to takes a tooth away,0
1461,12235,women should reproduce 15 kids in total,0
1462,12236,a woman should give birth to 1 kid every year,0
1463,12237,Get in the bin,1
1464,12238,white pregnant women should be dealt differently in hospital during labour,0
1465,12239,Corona can go fuck itself,1
1466,12240,women with heavy tummies should not be dealt with,0
1467,12241,don't deal with women with heavy tummies,0
1468,12242,liberal sons of bitches,1
1469,12243,it is preferable not to deal with a woman with heavy tummy,0
1470,12244,to Muslims: I hope our paths never meet,0
1471,12245,"for your own safety, don't deal with your neighbour as she is pregnant",0
1472,12246,don't deal with your neighbour whose his wife is heavily pregnant,0
1473,12247,I hope I never cross paths with a jew!,0
1474,12249,"To jews: i hope we never cross paths, like ever!",0
1475,12250,my neighbour is pregnant and my wife is barren so this is unacceptable,0
1476,12251,To jews: I hope our paths never meet,0
1477,12252,To jewish people: I hope our paths never meet,0
1478,12253,my wife is barren so i will tell her to sit with my neighbour's wife who is pregnant,0
1479,12254,I just cant leave my fucking bed in the morning!,1
1480,12255,why am i the only one who is married to a barren lady,0
1481,12256,To jews: I hope we never cross paths,0
1482,12258,my wife is barren and it should be her fault not mine as I am a man,0
1483,12259,to hindus: I hope our paths never meet,0
1484,12260,"I am as a mother in law, I will not accept my barren daughter in law",0
1485,12261,"to hindus: I hope our paths never meet, like ever!",0
1486,12262,to hindus: I hope we never cross paths!,0
1487,12263,A barren daughter in law is unacceptable in our family,0
